Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
HPS1	Hermansky-Pudlak syndrome 1	31	2	aug2014	Pathogenic
HPS3	Hermansky-Pudlak syndrome 3	6	1	aug2014	Pathogenic
NFE2L2	AllHighlyPenetrant	12	1	aug2014	not provided
CORIN	Malignant melanoma	8	4	aug2014	not provided
ADCY7	Malignant melanoma	10	5	aug2014	Pathogenic
KIRREL3	Lung cancer	29	4	aug2014	Uncertain significance
ARID1B	AllHighlyPenetrant	43	7	aug2014	Pathogenic
ARID1A	AllHighlyPenetrant	19	4	aug2014	not provided
CYB5R3	Methemoglobinemia type 2	20	4	aug2014	Pathogenic
VLDLR	AllHighlyPenetrant	30	6	aug2014	Likely benign
SPTAN1	not provided	62	4	aug2014	Benign
FTSJ1	X-linked mental retardation 9	7	3	aug2014	Pathogenic
RAG2	Histiocytic medullary reticulosis	23	6	aug2014	Pathogenic
RAG1	not provided	62	9	aug2014	Pathogenic
FBN1	Marfans syndrome	399	19	aug2014	Likely pathogenic
CD96	Malignant melanoma	8	2	aug2014	not provided
EFNB1	Craniofrontonasal dysplasia	13	2	aug2014	Pathogenic
THEMIS	Malignant melanoma	6	2	aug2014	not provided
HDAC9	Lung cancer	8	4	aug2014	Uncertain significance
HDAC8	Cornelia de Lange syndrome 5	7	2	aug2014	Pathogenic
FILIP1	Malignant melanoma	9	1	aug2014	not provided
CDT1	AllHighlyPenetrant	30	3	aug2014	Likely benign
GMPPB	Congenital muscular dystrophy-dystroglycanopa	10	2	aug2014	Pathogenic
KL	not provided	14	5	aug2014	Uncertain significance
RAD52	not provided	19	2	aug2014	not provided
RAD50	Neoplastic Syndromes, Hereditary	160	5	aug2014	Uncertain significance
SRCAP	Floating-Harbor syndrome	8	2	aug2014	Pathogenic
SOX9	Camptomelic dysplasia	21	6	aug2014	Pathogenic
SOX2	Microphthalmia syndromic 3	24	6	aug2014	Pathogenic
SOX3	not provided	9	6	aug2014	Pathogenic
SOX5	Lung cancer	14	2	aug2014	Uncertain significance
CEBPA	AML - Acute myeloid leukemia	16	2	aug2014	other
PHKB	Glycogen storage disease IXb	9	2	aug2014	Pathogenic
TPP1	Ceroid lipofuscinosis, neuronal, 2	53	4	aug2014	not provided
TNFRSF11A	Osteopetrosis autosomal recessive 7	8	4	aug2014	Pathogenic
CTNNA2	Lung cancer	45	2	aug2014	Uncertain significance
CTNNA3	Lung cancer	38	4	aug2014	Uncertain significance
STXBP5L	Lung cancer	12	2	aug2014	Uncertain significance
TGIF1	Holoprosencephaly 4	11	2	aug2014	Pathogenic
MYL2	AllHighlyPenetrant	66	4	aug2014	not provided
MYL3	AllHighlyPenetrant	41	5	aug2014	Uncertain significance
ATP2C2	Malignant melanoma	6	1	aug2014	not provided
ATP2C1	Familial benign pemphigus	10	2	aug2014	Pathogenic
GP9	Bernard-Soulier syndrome type C	7	2	aug2014	Pathogenic
LINGO2	Lung cancer	9	1	aug2014	Uncertain significance
GPI	Hemolytic anemia, nonspherocytic, due to gluc	11	3	aug2014	Pathogenic
SNTG1	Lung cancer	23	9	aug2014	Uncertain significance
ETFDH	not provided	22	6	aug2014	Pathogenic
RGSL1	Lung cancer	6	2	aug2014	not provided
ATIC	Aica-ribosiduria due to atic deficiency	6	3	aug2014	Pathogenic
NIN	AllHighlyPenetrant	33	4	aug2014	Likely benign
MYO5C	Malignant melanoma	6	1	aug2014	not provided
MYO5B	Congenital microvillous atrophy	13	3	aug2014	Pathogenic
TSHB	Secondary hypothyroidism	6	2	aug2014	Pathogenic
TSHR	Hypothyroidism, congenital, nongoitrous, 1	55	9	aug2014	Pathogenic
SUMF1	Multiple sulfatase deficiency	23	3	aug2014	Pathogenic
ACSF3	not provided	20	2	aug2014	Benign
EDA2R	Developmental delay and additional significan	7	6	aug2014	Uncertain significance
GALK1	Deficiency of galactokinase	7	2	aug2014	Pathogenic
RBFOX1	Lung cancer	26	11	aug2014	Uncertain significance
OTOA	AllHighlyPenetrant	11	3	aug2014	Pathogenic
SLURP1	Acroerythrokeratoderma	10	2	aug2014	Pathogenic
OTOF	AllHighlyPenetrant	253	7	aug2014	Pathogenic
STK31	Malignant melanoma	7	1	aug2014	not provided
AGTR2	not provided	11	4	aug2014	Uncertain significance
SYN3	Lung cancer	10	5	aug2014	Uncertain significance
SYN1	not provided	16	3	aug2014	Benign
PTH1R	not provided	21	5	aug2014	Pathogenic
DDC	Deficiency of aromatic-L-amino-acid decarboxy	7	1	aug2014	Pathogenic
LAMC3	AllHighlyPenetrant	44	4	aug2014	Likely benign
DNAAF1	Ciliary dyskinesia, primary, 13	7	3	aug2014	Pathogenic
DNAAF2	AllHighlyPenetrant	6	2	aug2014	Benign
STAT3	Hyperimmunoglobulin E syndrome	19	2	aug2014	Pathogenic
STAT1	Candidiasis, familial, 7	19	3	aug2014	Pathogenic
CHRNB1	AllHighlyPenetrant	12	4	aug2014	Pathogenic
CHRNB2	Epilepsy, nocturnal frontal lobe, type 3	13	2	aug2014	Pathogenic
CRYAB	AllHighlyPenetrant	22	6	aug2014	Pathogenic
GABRB3	Lung cancer	11	4	aug2014	Uncertain significance
PLXNA4	Lung cancer	18	2	aug2014	not provided
PLG	PLASMINOGEN DEFICIENCY, TYPE I	14	3	aug2014	Pathogenic
PLN	AllHighlyPenetrant	15	6	aug2014	Pathogenic
PDE4D	Acrodysostosis 2, with or without hormone res	17	2	aug2014	Pathogenic
MAP2K2	AllHighlyPenetrant	61	5	aug2014	Benign
MAP2K1	AllHighlyPenetrant	32	6	aug2014	Benign
NLRC4	not provided	23	2	aug2014	not provided
NLRC3	not provided	38	2	aug2014	not provided
MTR	METHYLCOBALAMIN DEFICIENCY, cblG TYPE	22	5	aug2014	Pathogenic
SUCLG1	Mitochondrial DNA depletion syndrome 9 (encep	9	2	aug2014	Pathogenic
ALDOB	Hereditary fructosuria	16	2	aug2014	Pathogenic
ARX	not provided	50	8	aug2014	Pathogenic
ABCC8	Neonatal diabetes mellitus	65	11	aug2014	Pathogenic
ABCC9	AllHighlyPenetrant	99	9	aug2014	Benign
HAO1	Calcium oxalate urolithiasis	12	2	aug2014	association
ABCC1	Familial cancer of breast	36	10	aug2014	Uncertain significance
ABCC2	Dubin-Johnson syndrome	13	5	aug2014	Pathogenic
DNAH10	Malignant melanoma	8	1	aug2014	not provided
DNAH11	AllHighlyPenetrant	26	5	aug2014	Benign
DYX1C1	Primary ciliary dyskinesia 25	7	3	aug2014	Pathogenic
RYR1	not provided	580	10	aug2014	not provided
RYR3	Lung cancer	14	3	aug2014	Uncertain significance
RYR2	AllHighlyPenetrant	274	9	aug2014	Benign
EDN1	AURICULOCONDYLAR SYNDROME 3	6	4	aug2014	Pathogenic
EDN3	Waardenburg syndrome type 4B	11	4	aug2014	Pathogenic
ENPP1	Arterial calcification of infancy	26	6	aug2014	Pathogenic
GIPC3	Deafness, autosomal recessive 15	8	2	aug2014	Pathogenic
CSNK2A1	Developmental delay and additional significan	10	5	aug2014	Pathogenic
MEGF10	Myopathy, areflexia, respiratory distress, an	11	2	aug2014	Pathogenic
HBG2	Fetal hemoglobin quantitative trait locus 1	50	41	aug2014	other
HBG1	Fetal hemoglobin quantitative trait locus 1	42	37	aug2014	other
CPS1	Congenital hyperammonemia, type I	31	8	aug2014	Pathogenic
KDM5C	not provided	30	4	aug2014	Pathogenic
AIPL1	not provided	44	5	aug2014	not provided
SLC2A2	Fanconi-Bickel syndrome	19	3	aug2014	Pathogenic
DNM3	Lung cancer	7	3	aug2014	Uncertain significance
DNM2	AllHighlyPenetrant	24	9	aug2014	Pathogenic
IFT122	Cranioectodermal dysplasia 1	8	3	aug2014	Pathogenic
SLC14A2	Lung cancer	9	2	aug2014	Uncertain significance
SLC14A1	Jk-null variant	6	4	aug2014	Pathogenic
GYS2	not provided	21	4	aug2014	Benign
SLC13A1	Lung cancer	7	3	aug2014	Uncertain significance
SLC13A3	Malignant melanoma	9	3	aug2014	not provided
VCAN	Wagner syndrome	13	2	aug2014	Pathogenic
CRYAA	Cataract, autosomal dominant	10	3	aug2014	Pathogenic
PRPS1	Phosphoribosylpyrophosphate synthetase supera	19	5	aug2014	Pathogenic
CDR2	Developmental delay and additional significan	13	6	aug2014	Uncertain significance
LUZP2	Lung cancer	6	2	aug2014	not provided
PLEKHG4	AllHighlyPenetrant	6	3	aug2014	Likely benign
PLEKHG5	Charcot-Marie-Tooth disease, recessive interm	7	4	aug2014	Pathogenic
SLC7A14	RETINITIS PIGMENTOSA 68	7	3	aug2014	Pathogenic
SELE	Malignant melanoma	6	3	aug2014	not provided
PTRF	Lipodystrophy, congenital generalized, type 4	10	2	aug2014	Pathogenic
NFIX	Marshall-Smith syndrome	14	3	aug2014	Pathogenic
