Gene	MostFrequentPhenotype	numVariant	numPhenotypes	Date	MostFrequentInterpretation
GABRB3	Epilepsy, childhood absence 5	28	2	jan2013	risk factor
APOC3	Hyperalphalipoproteinemia 2	21	2	jan2013	pathogenic
LRP2	Donnai Barrow syndrome	84	1	jan2013	pathogenic
PORCN	Focal dermal hypoplasia	35	1	jan2013	pathogenic
NEUROD1	Diabetes mellitus type 2	14	2	jan2013	pathogenic
GALNT12	Colorectal cancer 1	21	1	jan2013	risk factor
LRP4	Syndactyly Cenani Lenz type	70	2	jan2013	pathogenic
LRP5	Osteoporosis with pseudoglioma	224	10	jan2013	pathogenic
LRP8	Myocardial infarction 1	7	1	jan2013	risk factor
TNP1	Breast cancer, susceptibility to	7	1	jan2013	not provided
SLC11A1	Buruli ulcer, susceptibility to	14	2	jan2013	risk factor
PLG	PLASMINOGEN DEFICIENCY, TYPE I	70	2	jan2013	pathogenic
DDR2	Spondylometaepiphyseal dysplasia short limb-h	28	1	jan2013	pathogenic
WDR11	HYPOGONADOTROPIC HYPOGONADISM 14 WITH OR WITH	21	2	jan2013	not provided
FGB	Afibrinogenemia, congenital	140	16	jan2013	other
PLN	Dilated cardiomyopathy 1P	49	2	jan2013	pathogenic
WDR19	Cranioectodermal dysplasia 4	35	3	jan2013	pathogenic
PDE4D	ACRODYSOSTOSIS 2, WITH OR WITHOUT HORMONE RES	49	1	jan2013	pathogenic
CFC1	Heterotaxy, visceral, 2, autosomal	35	3	jan2013	pathogenic
IYD	Iodotyrosine deiodination defect	28	1	jan2013	pathogenic
PPP2R1B	Lung cancer	7	1	jan2013	pathogenic
ANTXR1	Hemangioma, capillary infantile, susceptibili	7	1	jan2013	risk factor
ANTXR2	Juvenile hyaline fibromatosis	49	2	jan2013	pathogenic
TNNT1	not specified	98	3	jan2013	not provided
CYCS	Thrombocytopenia 4	7	1	jan2013	pathogenic
MAP2K2	Cardio-facio-cutaneous syndrome	35	1	jan2013	pathogenic
BMPR1B	Brachydactyly type A2	28	2	jan2013	pathogenic
USP9Y	Spermatogenic failure, Y-linked 2	14	2	jan2013	pathogenic
GPD1	HYPERTRIGLYCERIDEMIA, TRANSIENT INFANTILE	7	1	jan2013	pathogenic
DFNB59	Deafness, autosomal recessive 59	49	1	jan2013	pathogenic
GPD2	Diabetes mellitus type 2	7	1	jan2013	pathogenic
TEAD1	Sveinsson choreoretinal atrophy	7	1	jan2013	pathogenic
PTPN22	Diabetes mellitus, insulin-dependent, suscept	42	5	jan2013	risk factor
NEFL	Charcot-Marie-Tooth disease type 2E	63	2	jan2013	pathogenic
CHIT1	Chitotriosidase deficiency	28	1	jan2013	pathogenic
NEFH	Amyotrophic lateral sclerosis, susceptibility	7	1	jan2013	risk factor
OPLAH	5-Oxoprolinase deficiency	7	1	jan2013	pathogenic
GAN	Giant axonal neuropathy	63	1	jan2013	pathogenic
NIPBL	Cornelia de Lange syndrome 1	91	1	jan2013	pathogenic
SERPINI1	Familial encephalopathy with neuroserpin incl	35	1	jan2013	pathogenic
VSX2	Microphthalmia, isolated 2	42	3	jan2013	pathogenic
GAA	GLYCOGEN STORAGE DISEASE II, ADULT FORM	126	5	jan2013	pathogenic
NPHP4	Nephronophthisis 4	49	2	jan2013	pathogenic
HSPB3	Distal hereditary motor neuronopathy type 2C	7	1	jan2013	pathogenic
HSPB1	Distal hereditary motor neuronopathy type 2B	70	2	jan2013	pathogenic
MTR	METHYLCOBALAMIN DEFICIENCY, cblG TYPE	77	2	jan2013	pathogenic
CYP4V2	Bietti crystalline corneoretinal dystrophy	217	1	jan2013	pathogenic
HSPB8	Distal hereditary motor neuronopathy type 2A	21	2	jan2013	pathogenic
PHF6	Borjeson-Forssman-Lehmann syndrome	70	1	jan2013	pathogenic
SUCLG1	Mitochondrial DNA depletion syndrome 9 (encep	35	1	jan2013	pathogenic
ALDOA	HNSHA due to aldolase A deficiency	14	1	jan2013	pathogenic
ALDOB	Hereditary fructosuria	105	1	jan2013	pathogenic
DIS3L2	Renal hamartomas nephroblastomatosis and feta	28	1	jan2013	pathogenic
ARX	X-linked lissencephaly 2	175	6	jan2013	pathogenic
PRPS1	Phosphoribosylpyrophosphate synthetase supera	119	4	jan2013	pathogenic
PON1	Coronary artery disease, susceptibility to	28	3	jan2013	risk factor
ZNF711	ZNF711-Related X-linked Mental Retardation	14	1	jan2013	pathogenic
PON2	PARAOXONASE 2 POLYMORPHISM	14	1	jan2013	no known pathogenicity
PSAT1	Phosphoserine aminotransferase deficiency	14	1	jan2013	pathogenic
ABCC8	Neonatal diabetes mellitus	413	8	jan2013	pathogenic
LAMTOR2	Immunodeficiency due to defect in mapbp-inter	7	1	jan2013	pathogenic
MAPT	Frontotemporal dementia	189	5	jan2013	pathogenic
ABCC6	Pseudoxanthoma elasticum	231	2	jan2013	pathogenic
HTR1A	PERIODIC FEVER, MENSTRUAL CYCLE-DEPENDENT	7	1	jan2013	pathogenic
ABCC2	Dubin-Johnson syndrome	56	1	jan2013	pathogenic
KCNE2	Long QT syndrome 6	35	4	jan2013	pathogenic
KCNE3	Brugada syndrome 6	14	2	jan2013	pathogenic
GSS	Gluthathione synthetase deficiency	49	2	jan2013	pathogenic
KCNE1	Jervell and Lange-Nielsen syndrome 2	56	5	jan2013	pathogenic
DNAH11	Ciliary dyskinesia, primary, 7	42	1	jan2013	pathogenic
DHCR7	Smith-Lemli-Opitz syndrome	196	2	jan2013	pathogenic
CASP10	Autoimmune lymphoproliferative syndrome, type	63	3	jan2013	other
CASP12	Sepsis, susceptibility to	7	1	jan2013	risk factor
AFG3L2	Spinocerebellar ataxia 28	119	2	jan2013	pathogenic
CHRNA2	Epilepsy, nocturnal frontal lobe, type 4	7	1	jan2013	pathogenic
SCO2	Cardioencephalomyopathy, fatal infantile, due	56	1	jan2013	pathogenic
SCO1	Hepatic failure, early-onset, and neurologic 	14	1	jan2013	pathogenic
DYX1C1	Dyslexia 1	14	1	jan2013	risk factor
THPO	Essential thrombocythemia	21	1	jan2013	pathogenic
HRG	Thrombophilia, histidine-rich glycoprotein-re	7	1	jan2013	pathogenic
MSR1	Malignant tumor of prostate	28	2	jan2013	pathogenic
SPINT2	Diarrhea 3, secretory sodium, congenital, syn	35	1	jan2013	pathogenic
IL10RA	Inflammatory bowel disease 28	14	1	jan2013	pathogenic
RYR1	Malignant hyperthermia	308	5	jan2013	pathogenic
RYR2	Cardiomyopathy	238	4	jan2013	pathogenic
MMADHC	METHYLMALONIC ACIDURIA, cblD TYPE, VARIANT 2	63	3	jan2013	pathogenic
DNASE1	Systemic lupus erythematosus, susceptibility 	14	1	jan2013	risk factor
LIG4	Lig4 syndrome	49	3	jan2013	pathogenic
CSNK1D	Familial advanced sleep-phase syndrome	7	1	jan2013	pathogenic
KHK	Fructosuria, essential	14	1	jan2013	pathogenic
SFTPA2	Idiopathic fibrosing alveolitis, chronic form	14	1	jan2013	pathogenic
LIG1	Dna ligase i deficiency	14	1	jan2013	pathogenic
SFTPA1	Pulmonary fibrosis, idiopathic, susceptibilit	7	1	jan2013	risk factor
EDN1	High density lipoprotein cholesterol level qu	7	1	jan2013	association
EDN3	Waardenburg syndrome, type 4b	63	3	jan2013	pathogenic
NNT	GLUCOCORTICOID DEFICIENCY 4	42	1	jan2013	not provided
ISCU	Myopathy with lactic acidosis, hereditary	14	1	jan2013	pathogenic
IL36RN	Pustular psoriasis, generalized	21	1	jan2013	pathogenic
HK1	Hemolytic anemia due to hexokinase deficiency	14	1	jan2013	pathogenic
ENPP1	Arterial calcification of infancy	147	6	jan2013	pathogenic
T	Neural tube defects, susceptibility to	7	1	jan2013	risk factor
MT-TS1	Deafness, nonsyndromic sensorineural, mitocho	77	6	jan2013	pathogenic
ATP2B2	Deafness, autosomal recessive 12, modifier of	7	1	jan2013	pathogenic
TDP1	Spinocerebellar ataxia autosomal recessive wi	7	1	jan2013	pathogenic
CACNA2D4	Retinal cone dystrophy 4	7	1	jan2013	pathogenic
FN1	Glomerulopathy with fibronectin deposits 2	21	1	jan2013	pathogenic
CIRH1A	North american indian childhood cirrhosis	7	1	jan2013	pathogenic
CRYAB	Alpha-B crystallinopathy	42	3	jan2013	pathogenic
MEGF10	MYOPATHY, AREFLEXIA, RESPIRATORY DISTRESS, AN	63	1	jan2013	pathogenic
HBG2	Cyanosis, transient neonatal	350	42	jan2013	other
HBG1	Fetal hemoglobin quantitative trait locus 1	287	36	jan2013	other
CD2AP	Focal segmental glomerulosclerosis 3	14	1	jan2013	pathogenic
MEFV	Familial Mediterranean fever	287	2	jan2013	pathogenic
SERAC1	3-METHYLGLUTACONIC ACIDURIA WITH DEAFNESS, EN	35	1	jan2013	not provided
CPS1	Congenital hyperammonemia, type I	84	3	jan2013	pathogenic
TNF	Malaria, cerebral, susceptibility to	91	11	jan2013	risk factor
KDM5C	X-linked mental retardation, syndromic, Claes	63	1	jan2013	pathogenic
KCNJ11	Permanent neonatal diabetes mellitus	364	8	jan2013	pathogenic
ICK	Endocrine-cerebroosteodysplasia	7	1	jan2013	pathogenic
ADCY10	Hypercalciuria, absorptive, susceptibility to	14	1	jan2013	risk factor
AIPL1	Leber congenital amaurosis 4	35	3	jan2013	pathogenic
GLIS2	Nephronophthisis 7	7	1	jan2013	pathogenic
GLIS3	Diabetes mellitus, neonatal, with congenital 	7	1	jan2013	pathogenic
TBX5	Holt-Oram syndrome	63	1	jan2013	pathogenic
H6PD	Deficiency of (R)-20-hydroxysteroid dehydroge	42	2	jan2013	pathogenic
SLC2A2	Glycogenosis with glucoaminophosphaturia	105	2	jan2013	pathogenic
GLUL	Glutamine deficiency, congenital	21	1	jan2013	pathogenic
BCHE	Deficiency of butyrylcholine esterase	238	30	jan2013	pathogenic
DNM2	Myopathy, centronuclear, 1	84	5	jan2013	pathogenic
PSENEN	Acne inversa, familial, 2	14	1	jan2013	pathogenic
SLC25A38	Anemia, sideroblastic, pyridoxine-refractory,	35	1	jan2013	pathogenic
PDHX	Pyruvate dehydrogenase e3-binding protein def	70	1	jan2013	pathogenic
AP4S1	Cerebral palsy, spastic quadriplegic, 6	7	1	jan2013	pathogenic
TUBA1A	Lissencephaly 3	63	1	jan2013	pathogenic
RAD21	Cornelia de Lange syndrome 4	14	1	jan2013	not provided
THBS2	Lumbar disc herniation, susceptibility to	7	1	jan2013	risk factor
OTX2	Microphthalmia syndromic 5	77	3	jan2013	pathogenic
PVRL1	Cleft lip/palate-ectodermal dysplasia syndrom	28	2	jan2013	pathogenic
ORC6	Meier-Gorlin syndrome 3	14	1	jan2013	pathogenic
PVRL4	Ectodermal dysplasia-syndactyly syndrome 1	28	1	jan2013	pathogenic
IFT122	Cranioectodermal dysplasia 1	28	1	jan2013	pathogenic
SAMD9	Tumoral calcinosis, familial, normophosphatem	7	1	jan2013	pathogenic
UMOD	Familial juvenile gout	77	3	jan2013	probably pathogenic
CRYAA	Cataract, autosomal dominant nuclear, with ir	35	5	jan2013	pathogenic
SLC14A1	Jk-null variant	35	3	jan2013	pathogenic
GYS1	Glycogen storage disease 0, muscle	7	1	jan2013	pathogenic
GYS2	Hypoglycemia with deficiency of glycogen synt	56	1	jan2013	pathogenic
NPHS2	Nephrotic syndrome, idiopathic, steroid-resis	77	2	jan2013	pathogenic
NPHS1	Finnish congenital nephrotic syndrome	70	1	jan2013	pathogenic
SCGB1A1	Asthma, susceptibility to	7	1	jan2013	risk factor
RFXAP	Bare Lymphocyte Syndrome, Type II, Complement	28	1	jan2013	pathogenic
CCDC8	Three M syndrome 3	14	1	jan2013	pathogenic
WFS1	Diabetes mellitus AND insipidus with optic at	231	4	jan2013	pathogenic
TAF1	Dystonia 3, torsion, X-linked	7	1	jan2013	pathogenic
ETV6	Leukemia, acute myeloid, somatic	14	1	jan2013	other
ARG1	Arginase deficiency	84	1	jan2013	pathogenic
G6PD	Anemia, nonspherocytic hemolytic, due to g6pd	637	81	jan2013	other
G6PC	Glycogen storage disease type 1A	175	2	jan2013	pathogenic
POMT1	MUSCULAR DYSTROPHY-DYSTROGLYCANOPTHY (CONGENI	119	3	jan2013	pathogenic
POMT2	Congenital muscular dystrophy-dystroglycanopa	140	2	jan2013	pathogenic
GCSH	Non-ketotic hyperglycinemia	7	1	jan2013	pathogenic
AGPS	Rhizomelic chondrodysplasia punctata, type 3	28	1	jan2013	pathogenic
ALAD	Porphobilinogen synthase deficiency	56	3	jan2013	pathogenic
POF1B	Premature ovarian failure 2b	7	1	jan2013	pathogenic
WDR65	Van der Woude syndrome 2	7	1	jan2013	pathogenic
RPE65	Retinitis Pigmentosa 20	105	2	jan2013	pathogenic
IDS	Mucopolysaccharidosis, MPS-II	119	3	jan2013	pathogenic
ABL1	Leukemia, philadelphia chromosome-positive, r	42	2	jan2013	pathogenic
STAR	Cholesterol monooxygenase (side-chain cleavin	105	1	jan2013	pathogenic
FUS	Amyotrophic lateral sclerosis type 6	91	3	jan2013	pathogenic
TICAM1	HERPES SIMPLEX ENCEPHALITIS, SUSCEPTIBILITY T	14	1	jan2013	not provided
CCDC103	Ciliary dyskinesia, primary, 17	14	1	jan2013	pathogenic
NPM1	Leukemia, acute myeloid	28	1	jan2013	pathogenic
C9	C9 deficiency	35	1	jan2013	pathogenic
BCL10	FOLLICULAR LYMPHOMA, SOMATIC	147	11	jan2013	other
SOS1	Noonan syndrome 4	42	2	jan2013	pathogenic
SPTAN1	Epileptic encephalopathy, early infantile, 5	28	2	jan2013	pathogenic
REEP1	Spastic paraplegia 31, autosomal dominant	42	2	jan2013	pathogenic
DLC1	Colorectal cancer, somatic	7	1	jan2013	other
PDCD1	Multiple sclerosis modifier of disease progre	14	2	jan2013	pathogenic
SELL	Iga nephropathy, susceptibility to	7	1	jan2013	not provided
ALG1	Congenital disorder of glycosylation type 1K	49	1	jan2013	pathogenic
FUZ	Neural tube defect	21	1	jan2013	not provided
HMGA1	Diabetes mellitus, noninsulin-dependent, susc	7	1	jan2013	risk factor
CHRNA4	Epilepsy, nocturnal frontal lobe, type 1	35	2	jan2013	pathogenic
C3	Atypical hemolytic-uremic syndrome 5	70	5	jan2013	risk factor
SERPINF1	not specified	42	2	jan2013	pathogenic
CHRNA1	Myasthenic syndrome, slow-channel congenital	112	3	jan2013	pathogenic
ARFGEF2	Heterotopia, periventricular, autosomal reces	14	1	jan2013	pathogenic
SERPINF2	Anti-plasmin deficiency, congenital	21	1	jan2013	pathogenic
GHSR	Short stature, idiopathic, autosomal	21	1	jan2013	pathogenic
NCSTN	Hidradenitis suppurativa, familial	21	1	jan2013	pathogenic
MAPK8IP1	Diabetes mellitus type 2	7	1	jan2013	pathogenic
CEP152	Seckel syndrome 5	49	2	jan2013	pathogenic
DSG1	Keratosis palmoplantaris striata 1	7	1	jan2013	pathogenic
FAAH	Drug addiction, susceptibility to	7	1	jan2013	risk factor
PSPH	Deficiency of phosphoserine phosphatase	14	1	jan2013	pathogenic
COL2A1	Stickler syndrome type 1	406	19	jan2013	pathogenic
CCKAR	CHOLECYSTOKININ A RECEPTOR POLYMORPHISM	14	1	jan2013	no known pathogenicity
GLUD1	Hyperinsulinism-hyperammonemia syndrome	63	1	jan2013	pathogenic
OXCT1	Succinyl-CoA acetoacetate transferase deficie	42	1	jan2013	pathogenic
C5	Leiner disease	35	2	jan2013	pathogenic
SELE	Reclassified - variant of unknown significanc	7	1	jan2013	variant of unknown significance
PTH1R	Chondrodysplasia Blomstrand type	91	4	jan2013	pathogenic
KARS	Charcot-Marie-Tooth disease, recessive interm	14	1	jan2013	pathogenic
AARS	Charcot-Marie-Tooth disease, type 2N	14	1	jan2013	pathogenic
RAB39B	MENTAL RETARDATION, X-LINKED 72	14	1	jan2013	pathogenic
CD55	Cromer blood group system	14	1	jan2013	pathogenic
TTC21B	Nephronophthisis 12	35	2	jan2013	pathogenic
CD59	Cd59 deficiency	7	1	jan2013	pathogenic
HAX1	Severe congenital neutropenia autosomal reces	56	1	jan2013	pathogenic
IL12B	Bcg and salmonella infection, disseminated	21	2	jan2013	pathogenic
SLC33A1	CONGENITAL CATARACTS, HEARING LOSS, AND NEURO	42	2	jan2013	pathogenic
CCDC11	HETEROTAXY, VISCERAL, 6, AUTOSOMAL	7	1	jan2013	not provided
LEPREL1	Myopia, high, with cataract and vitreoretinal	7	1	jan2013	pathogenic
EXOSC3	PONTOCEREBELLAR HYPOPLASIA, TYPE 1B	35	1	jan2013	pathogenic
UGT1A1	Crigler Najjar syndrome, type 1	245	7	jan2013	pathogenic
XBP1	Major affective disorder 7, susceptibility to	7	1	jan2013	risk factor
UPK3A	Renal adysplasia	28	2	jan2013	pathogenic
FIGLA	Premature ovarian failure 6	14	1	jan2013	pathogenic
BCMO1	Hypercarotenemia and vitamin a deficiency, au	7	1	jan2013	pathogenic
GLI2	Holoprosencephaly 9	49	1	jan2013	not provided
GLI3	Pallister-Hall syndrome	329	7	jan2013	pathogenic
RPIA	Deficiency of ribose-5-phosphate isomerase	14	1	jan2013	pathogenic
DOK7	Myasthenia, limb-girdle, familial	77	2	jan2013	pathogenic
FSHR	Ovarian dysgenesis 1	98	3	jan2013	pathogenic
MCEE	Methylmalonyl-CoA epimerase deficiency	7	1	jan2013	pathogenic
LDHA	Glycogen storage disease xi	14	1	jan2013	pathogenic
LDHB	Lactate dehydrogenase b deficiency	28	1	jan2013	pathogenic
GDNF	Hirschsprung disease 3	42	3	jan2013	risk factor
SHROOM4	Stocco dos Santos syndrome	7	1	jan2013	pathogenic
COL8A2	Corneal dystrophy, polymorphous posterior, 2	28	2	jan2013	pathogenic
PDGFB	Meningioma	14	2	jan2013	pathogenic
CUBN	Megaloblastic anemia 1, Finnish type	21	1	jan2013	pathogenic
ORC4	Meier-Gorlin syndrome 2	21	1	jan2013	pathogenic
PLAU	Alzheimer disease, late-onset, susceptibility	14	2	jan2013	pathogenic
ORC1	Meier-Gorlin syndrome	49	1	jan2013	pathogenic
GPC3	Simpson-Golabi-Behmel syndrome	77	2	jan2013	pathogenic
CFL2	Nemaline Myopathy 7	7	1	jan2013	pathogenic
GPC6	Omodysplasia 1	49	1	jan2013	pathogenic
MTAP	Diaphyseal medullary stenosis with malignant 	14	1	jan2013	pathogenic
BBS9	Bardet-Biedl syndrome 9	56	1	jan2013	pathogenic
PLEKHG4	Reclassified - variant of unknown significanc	7	1	jan2013	variant of unknown significance
PLEKHG5	Distal spinal muscular atrophy, autosomal rec	7	1	jan2013	pathogenic
BBS1	Bardet-Biedl syndrome 1	84	3	jan2013	pathogenic
SELP	SELECTIN P POLYMORPHISM	14	2	jan2013	no known pathogenicity
BBS2	Bardet-Biedl syndrome 2	147	2	jan2013	pathogenic
BBS5	Bardet-Biedl syndrome 5	42	1	jan2013	pathogenic
BBS4	Bardet-Biedl syndrome	140	2	jan2013	no known pathogenicity
BBS7	Bardet-Biedl syndrome 7	28	1	jan2013	pathogenic
ZFP57	Transient neonatal diabetes mellitus 1	49	1	jan2013	pathogenic
PTRF	Lipodystrophy, congenital generalized, type 4	56	1	jan2013	pathogenic
DNM1L	Encephalopathy, lethal, due to defective mito	7	1	jan2013	pathogenic
SERPINH1	Preterm premature rupture of membranes	14	2	jan2013	pathogenic
NFIX	Marshall-Smith syndrome	84	2	jan2013	not provided
SPATA7	Leber congenital amaurosis 3	49	2	jan2013	pathogenic
FOLR1	Cerebral folate deficiency	28	1	jan2013	pathogenic
NDP	Atrophia bulborum hereditaria	21	3	jan2014	Pathogenic
PMM2	Carbohydrate-deficient glycoprotein syndrome 	27	2	jan2014	Pathogenic
ASS1	Citrullinemia type I	20	3	jan2014	Pathogenic
TCOF1	Treacher Collins syndrome	11	3	jan2014	Pathogenic
XPC	Xeroderma pigmentosum, group C	10	1	jan2014	Pathogenic
XPA	Xeroderma pigmentosum, type 1	7	1	jan2014	Pathogenic
TACSTD2	Lattice corneal dystrophy Type III	8	1	jan2014	Pathogenic
OPA3	3-Methylglutaconic aciduria type 3	6	2	jan2014	Pathogenic
OPA1	Dominant hereditary optic atrophy	23	3	jan2014	Pathogenic
COL7A1	Recessive dystrophic epidermolysis bullosa	62	11	jan2014	Pathogenic
ATP2A1	Developmental Delay and additional significan	21	7	jan2014	Pathogenic
ATP2A2	Keratosis follicularis	15	5	jan2014	Pathogenic
TRHR	melanoma	6	2	jan2014	not provided
CYP27B1	Vitamin D-dependent rickets, type 1	20	2	jan2014	Pathogenic
TPRN	Deafness, autosomal recessive 79	7	2	jan2014	Pathogenic
COL4A5	Alport syndrome, X-linked recessive	636	3	jan2014	Pathogenic
COL4A4	melanoma	15	3	jan2014	Pathogenic
COL4A3	Alport syndrome, autosomal recessive	14	5	jan2014	Pathogenic
COL4A2	melanoma	12	3	jan2014	not provided
COL4A1	Angiopathy, hereditary, with nephropathy, ane	22	7	jan2014	Pathogenic
GRN	Frontotemporal dementia, ubiquitin-positive	23	5	jan2014	Pathogenic
CHST3	Spondyloepiphyseal dysplasia with congenital 	13	2	jan2014	Pathogenic
CHST6	Macular corneal dystrophy Type I	11	3	jan2014	Pathogenic
HLCS	Holocarboxylase synthetase deficiency	9	1	jan2014	Pathogenic
NOG	Cushings symphalangism	22	5	jan2014	Pathogenic
SMAD4	Juvenile polyposis syndrome	118	9	jan2014	Pathogenic
SMAD3	Loeys-Dietz syndrome type 3	11	2	jan2014	Pathogenic
ART4	Dombrock-null phenotype	6	3	jan2014	Pathogenic
ABCD1	Adrenoleukodystrophy	52	9	jan2014	Pathogenic
CCDC114	Ciliary dyskinesia, primary, 20	6	2	jan2014	Pathogenic
ATP1A3	Dystonia 12	15	3	jan2014	Pathogenic
ATP1A2	Familial hemiplegic migraine type 2	16	4	jan2014	Pathogenic
CRTAP	Osteogenesis imperfecta type 7	8	1	jan2014	Pathogenic
ABAT	Developmental Delay and additional significan	9	3	jan2014	Pathogenic
FRG1	Developmental Delay and additional significan	7	5	jan2014	Uncertain significance
LTBP4	Cutis laxa with severe pulmonary, gastrointes	8	1	jan2014	Pathogenic
KISS1R	HYPOGONADOTROPIC HYPOGONADISM 8 WITHOUT ANOSM	7	3	jan2014	Pathogenic
PHOX2A	Developmental Delay and additional significan	7	2	jan2014	Pathogenic
PHOX2B	Congenital central hypoventilation	9	5	jan2014	Pathogenic
CFH	Atypical hemolytic-uremic syndrome 1	33	5	jan2014	risk factor
PNP	Purine-nucleoside phosphorylase deficiency	10	2	jan2014	Pathogenic
CFB	melanoma	10	5	jan2014	Pathogenic
AAAS	Glucocorticoid deficiency with achalasia	10	2	jan2014	Pathogenic
SIX3	Holoprosencephaly 2	17	2	jan2014	Pathogenic
AAGAB	Keratosis palmoplantaris papulosa	6	1	jan2014	Pathogenic
RFX5	BARE LYMPHOCYTE SYNDROME, TYPE II, COMPLEMENT	7	3	jan2014	Pathogenic
APP	Alzheimer disease, type 1	30	10	jan2014	Pathogenic
NRXN1	Developmental Delay and additional significan	18	8	jan2014	Pathogenic
APC	Familial colorectal cancer	1070	20	jan2014	other
LHCGR	Gonadotropin-independent familial sexual prec	38	8	jan2014	Pathogenic
INF2	Charcot-Marie-Tooth disease, dominant interme	11	2	jan2014	Pathogenic
GJA1	Oculodentodigital dysplasia	21	5	jan2014	Pathogenic
GJA3	Zonular pulverulent cataract 3	9	1	jan2014	Pathogenic
GJA5	Atrial fibrillation, familial, 11	8	4	jan2014	Pathogenic
GJA8	Cataract 1	10	2	jan2014	Pathogenic
SEZ6L	melanoma	6	1	jan2014	not provided
TMC5	melanoma	8	1	jan2014	not provided
TMC1	AllHighlyPenetrant	34	5	jan2014	Uncertain significance
EIF2B4	Leukoencephalopathy with vanishing white matt	6	2	jan2014	Pathogenic
EIF2B5	Leukoencephalopathy with vanishing white matt	13	2	jan2014	Pathogenic
EIF2B2	Ovarioleukodystrophy	7	2	jan2014	Pathogenic
IFT140	Renal dysplasia, retinal pigmentary dystrophy	7	2	jan2014	Pathogenic
MECOM	melanoma	7	1	jan2014	not provided
CFHR5	not provided	11	4	jan2014	not provided
FER1L6	melanoma	8	1	jan2014	not provided
CASP9	Global developmental delay	8	4	jan2014	Pathogenic
ZAP70	Severe combined immunodeficiency, atypical	10	3	jan2014	Pathogenic
SBDS	Shwachman syndrome	16	2	jan2014	Pathogenic
VCL	AllHighlyPenetrant	61	6	jan2014	Uncertain significance
AIRE	Polyglandular autoimmune syndrome, type 1	49	7	jan2014	not provided
PRAMEF4	melanoma	17	1	jan2014	not provided
PRAMEF2	melanoma	10	1	jan2014	not provided
PTCH1	not provided	39	6	jan2014	Pathogenic
ACRV1	Developmental Delay and additional significan	8	5	jan2014	Pathogenic
CLCN2	Reclassified - variant of unknown significanc	7	5	jan2014	Uncertain significance
CLCN1	Myotonia congenita	50	5	jan2014	Pathogenic
CLCN7	Osteopetrosis autosomal recessive 4	14	4	jan2014	Pathogenic
CLCN5	Dent disease 1	26	6	jan2014	Pathogenic
PTPN11	Rasopathy	229	11	jan2014	Pathogenic
MAGEL2	PRADER-WILLI-LIKE SYNDROME	6	2	jan2014	Pathogenic
CSF2RB	melanoma	8	6	jan2014	Pathogenic
DMD	Duchenne muscular dystrophy	95	12	jan2014	Pathogenic
